"","X1","line","section_name","section_artist","song_name","artist_name","song_id"
"1758",1808,"And the greatest is love","Chorus","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1759",1809,"Where were you when the world stopped turning on that September day?","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1760",1810,"Were you teaching a class full of innocent children","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1761",1811,"Or driving down some cold interstate?","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1762",1812,"Did you feel guilty because you're a survivor","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1763",1813,"In a crowded room did you feel alone?","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1764",1814,"Did you call up your mother and tell her you loved her?","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1765",1815,"Did you dust off that Bible at home?","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1766",1816,"Did you open your eyes, hope it never happened","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1767",1817,"Close your eyes and not go to sleep?","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1768",1818,"Did you notice the sunset the first time in ages","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1769",1819,"Or speak to some stranger on the street?","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1770",1820,"Did you lay down at night and think of tomorrow","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1771",1821,"Or go out and buy you a gun?","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1772",1822,"Did you turn off that violent old movie you're watching","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1773",1823,"And turn on ""I Love Lucy"" reruns?","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1774",1824,"Did you go to a church and hold hands with some strangers","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1775",1825,"Did you stand in line and give your own blood?","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1776",1826,"Did you just stay home and cling tight to your family","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1777",1827,"Thank God you had somebody to love?","Verse 2","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1778",1828,"I'm just a singer of simple songs","Chorus","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1779",1829,"I'm not a real political man","Chorus","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1780",1830,"I watch CNN but I'm not sure I can tell","Chorus","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1781",1831,"You the difference in Iraq and Iran","Chorus","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1782",1832,"But I know Jesus and I talk to God","Chorus","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1783",1833,"And I remember this from when I was young","Chorus","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1784",1834,"Faith, hope and love are some good things he gave us","Chorus","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1785",1835,"And the greatest is love","Chorus","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1786",1836,"I'm just a singer of simple songs","Chorus","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1787",1837,"I'm not a real political man","Chorus","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1788",1838,"I watch CNN but I'm not sure I can tell","Chorus","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1789",1839,"You the difference in Iraq and Iran","Chorus","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1790",1840,"But I know Jesus and I talk to God","Chorus","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1791",1841,"And I remember this from when I was young","Chorus","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1792",1842,"Faith, hope and love are some good things he gave us","Chorus","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1793",1843,"And the greatest is love","Chorus","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1794",1844,"And the greatest is love","Outro","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1795",1845,"And the greatest is love","Outro","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1796",1846,"Where were you when the world stopped turning on that September day?","Outro","Alan Jackson","Where Were You (When The World Stopped Turning)","Alan Jackson","426587"
"1797",1847,"Rollout, rollout","Intro","Ludacris","Rollout (My Business)","Ludacris","2291"
"1798",1848,"Rollout, rollout","Intro","Ludacris","Rollout (My Business)","Ludacris","2291"
"1799",1849,"Rollout, rollout","Intro","Ludacris","Rollout (My Business)","Ludacris","2291"
"1800",1850,"Rollout, rollout","Intro","Ludacris","Rollout (My Business)","Ludacris","2291"
"1801",1851,"(Rollout) I got my twin Glock forties (Rollout) cocked back","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1802",1852,"(Rollout) Me and my homies (Rollout), so drop that","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1803",1853,"(Rollout) We rollin' on twenties, (Rollout) with the top back","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1804",1854,"(Rollout) So much money (Rollout) you can't stop that","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1805",1855,"(Rollout) Twin Glock forties (Rollout) cocked back","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1806",1856,"(Rollout) Me and my homies (Rollout), so drop that","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1807",1857,"(Rollout) We rollin' on twenties, (Rollout) with the top back","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1808",1858,"(Rollout) So much money (Rollout) you can't stop that","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1809",1859,"Now, where'd you get that platinum chain with them diamonds in it?","Verse 1","Ludacris","Rollout (My Business)","Ludacris","2291"
"1810",1860,"Where'd you get that matchin' Benz with them windows tinted?","Verse 1","Ludacris","Rollout (My Business)","Ludacris","2291"
"1811",1861,"Who them girls you be with when you be ridin' through?","Verse 1","Ludacris","Rollout (My Business)","Ludacris","2291"
"1812",1862,"Man, I ain't got nothin' to prove, I paid my dues, breakin' the rules, I shake fools while I'm takin' a cruise","Verse 1","Ludacris","Rollout (My Business)","Ludacris","2291"
"1813",1863,"Tell me who's your weed man, and how do you smoke so good?","Verse 1","Ludacris","Rollout (My Business)","Ludacris","2291"
"1814",1864,"You's a superstar, boy, why you still up in the hood?","Verse 1","Ludacris","Rollout (My Business)","Ludacris","2291"
"1815",1865,"What in the world is in that bag? What you got in that bag?","Verse 1","Ludacris","Rollout (My Business)","Ludacris","2291"
"1816",1866,"A couple of cans of whoop ass, you did a good-ass job of just eyein' me, spyin' me","Verse 1","Ludacris","Rollout (My Business)","Ludacris","2291"
"1817",1867,"(Rollout) I got my twin Glock forties (Rollout) cocked back","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1818",1868,"(Rollout) Me and my homies (Rollout), so drop that","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1819",1869,"(Rollout) We rollin' on twenties, (Rollout) with the top back","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1820",1870,"(Rollout) So much money (Rollout) you can't stop that","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1821",1871,"(Rollout) Twin Glock forties (Rollout) cocked back","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1822",1872,"(Rollout) Me and my homies (Rollout), so drop that","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1823",1873,"(Rollout) We rollin' on twenties, (Rollout) with the top back","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1824",1874,"(Rollout) So much money (Rollout) you can't stop that","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1825",1875,"Man, that car don't come out until next year, where in the fuck did you get it?","Verse 2","Ludacris","Rollout (My Business)","Ludacris","2291"
"1826",1876,"That's eighty thousand bucks gone, where in the fuck did you spend it?","Verse 2","Ludacris","Rollout (My Business)","Ludacris","2291"
"1827",1877,"You must have eyes on your back 'cause you got money to the ceilin'","Verse 2","Ludacris","Rollout (My Business)","Ludacris","2291"
"1828",1878,"And the bigger the cap, the bigger the peelin', the better I'm feelin', the more that I'm chillin', winnin', drillin' and killin' the feelin'","Verse 2","Ludacris","Rollout (My Business)","Ludacris","2291"
"1829",1879,"Now, who's that bucked naked cook fixin' three course meals?","Verse 2","Ludacris","Rollout (My Business)","Ludacris","2291"
"1830",1880,"Gettin' goosebumps when her body taps the six inch heels","Verse 2","Ludacris","Rollout (My Business)","Ludacris","2291"
"1831",1881,"What in the world is in that room, what you got in that room?","Verse 2","Ludacris","Rollout (My Business)","Ludacris","2291"
"1832",1882,"A couple of gats, a couple of knives, a couple of raps, a couple of wives, now it's time to choose","Verse 2","Ludacris","Rollout (My Business)","Ludacris","2291"
"1833",1883,"(Rollout) I got my twin Glock forties (Rollout) cocked back","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1834",1884,"(Rollout) Me and my homies (Rollout), so drop that","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1835",1885,"(Rollout) We rollin' on twenties, (Rollout) with the top back","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1836",1886,"(Rollout) So much money (Rollout) you can't stop that","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1837",1887,"(Rollout) Twin Glock forties (Rollout) cocked back","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1838",1888,"(Rollout) Me and my homies (Rollout), so drop that","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1839",1889,"(Rollout) We rollin' on twenties, (Rollout) with the top back","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1840",1890,"(Rollout) So much money (Rollout) you can't stop that","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1841",1891,"Are you custom made, custom paid, or you just custom fitted?","Verse 3","Ludacris","Rollout (My Business)","Ludacris","2291"
"1842",1892,"PlayStation 2 up in the ride, is that Lorenzo-kitted?","Verse 3","Ludacris","Rollout (My Business)","Ludacris","2291"
"1843",1893,"Is that your wife, your girlfriend or just your main bitch?","Verse 3","Ludacris","Rollout (My Business)","Ludacris","2291"
"1844",1894,"You take a pick, while I'm rubbin' the hips, touchin' lips to the top of the dick and then, ""Whew""","Verse 3","Ludacris","Rollout (My Business)","Ludacris","2291"
"1845",1895,"Now, tell me who's your housekeeper, and what you keep in your house?","Verse 3","Ludacris","Rollout (My Business)","Ludacris","2291"
"1846",1896,"What about diamonds and gold, is that what you keep in your mouth?","Verse 3","Ludacris","Rollout (My Business)","Ludacris","2291"
"1847",1897,"What in the world is in that case, what you got in that case?","Verse 3","Ludacris","Rollout (My Business)","Ludacris","2291"
"1848",1898,"Get up out my face, you couldn't relate, wait to take place at a similar pace, so shake, shake it","Verse 3","Ludacris","Rollout (My Business)","Ludacris","2291"
"1849",1899,"(Rollout) I got my twin Glock forties (Rollout) cocked back","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1850",1900,"(Rollout) Me and my homies (Rollout), so drop that","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1851",1901,"(Rollout) We rollin' on twenties, (Rollout) with the top back","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1852",1902,"(Rollout) So much money (Rollout) you can't stop that","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1853",1903,"(Rollout) Twin Glock forties (Rollout) cocked back","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1854",1904,"(Rollout) Me and my homies (Rollout), so drop that","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1855",1905,"(Rollout) We rollin' on twenties, (Rollout) with the top back","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1856",1906,"(Rollout) So much money (Rollout) you can't stop that","Chorus","Ludacris","Rollout (My Business)","Ludacris","2291"
"1857",1907,"Get out my business, my business","Outro","Ludacris","Rollout (My Business)","Ludacris","2291"
"1858",1908,"Stay the fuck up out my business, ah","Outro","Ludacris","Rollout (My Business)","Ludacris","2291"
"1859",1909,"'Cause these niggas all up in my shit","Outro","Ludacris","Rollout (My Business)","Ludacris","2291"
"1860",1910,"And it's my business, my business","Outro","Ludacris","Rollout (My Business)","Ludacris","2291"
"1861",1911,"Stay the fuck up out my business","Outro","Ludacris","Rollout (My Business)","Ludacris","2291"
"1862",1912,"'Cause it's mine, oh, mine","Outro","Ludacris","Rollout (My Business)","Ludacris","2291"
"1863",1913,"My business, my business","Outro","Ludacris","Rollout (My Business)","Ludacris","2291"
"1864",1914,"Stay the fuck up out my business","Outro","Ludacris","Rollout (My Business)","Ludacris","2291"
"1865",1915,"'Cause these niggas all up in my shit","Outro","Ludacris","Rollout (My Business)","Ludacris","2291"
"1866",1916,"And it's my business, my business","Outro","Ludacris","Rollout (My Business)","Ludacris","2291"
"1867",1917,"Stay the fuck up out my business","Outro","Ludacris","Rollout (My Business)","Ludacris","2291"
"1868",1918,"'Cause it's mine, oh, mine","Outro","Ludacris","Rollout (My Business)","Ludacris","2291"
"1869",1919,"Ah, ah, Timbaland, Ludacris","Outro","Ludacris","Rollout (My Business)","Ludacris","2291"
"1870",1920,"Disturbing Tha Peace (Woo)","Outro","Ludacris","Rollout (My Business)","Ludacris","2291"
"1871",1921,"Yeah, uh, c'mon, what's up? What's up? Come here (Ugh)","Skit","Ludacris","Rollout (My Business)","Ludacris","2291"
"1872",1922,"Come here, go to sleep (Uh)","Skit","Ludacris","Rollout (My Business)","Ludacris","2291"
"1873",1923,"Go to sleep right now (Ahh), right now (Ugh)","Skit","Ludacris","Rollout (My Business)","Ludacris","2291"
"1874",1924,"Go to sleep, go to sleep","Skit","Ludacris","Rollout (My Business)","Ludacris","2291"
"1875",1925,"Go to sleep (Ah-uhh)","Skit","Ludacris","Rollout (My Business)","Ludacris","2291"
"1876",1926,"Go to sleep (Ahh)","Skit","Ludacris","Rollout (My Business)","Ludacris","2291"
"1877",1927,"Cutting through the darkest night are my two headlights","Verse 1","Jewel","Standing Still","Jewel","1634750"
"1878",1928,"Trying to keep it clear, but I'm losing it here  to the twilight","Verse 1","Jewel","Standing Still","Jewel","1634750"
"1879",1929,"There's a dead end to my left, there's a burning bush to my right","Verse 1","Jewel","Standing Still","Jewel","1634750"
"1880",1930,"You aren't in sight","Verse 1","Jewel","Standing Still","Jewel","1634750"
"1881",1931,"You aren't in sight","Verse 1","Jewel","Standing Still","Jewel","1634750"
"1882",1932,"Do you want me","Pre-Chorus","Jewel","Standing Still","Jewel","1634750"
"1883",1933,"Like I want you?","Pre-Chorus","Jewel","Standing Still","Jewel","1634750"
"1884",1934,"Or am I standing still","Chorus","Jewel","Standing Still","Jewel","1634750"
"1885",1935,"Beneath a darkened sky?","Chorus","Jewel","Standing Still","Jewel","1634750"
"1886",1936,"Or am I standing still","Chorus","Jewel","Standing Still","Jewel","1634750"
"1887",1937,"With the scenery flying by?","Chorus","Jewel","Standing Still","Jewel","1634750"
"1888",1938,"Or am I standing still?","Chorus","Jewel","Standing Still","Jewel","1634750"
"1889",1939,"Out of the corner of my eye","Chorus","Jewel","Standing Still","Jewel","1634750"
"1890",1940,"Was that you passing me by?","Chorus","Jewel","Standing Still","Jewel","1634750"
"1891",1941,"Mothers on the stoop, boys in souped-up coupes on this hot summer night","Verse 2","Jewel","Standing Still","Jewel","1634750"
"1892",1942,"Between fight and flight, is the blind man's sight and a choice that's right","Verse 2","Jewel","Standing Still","Jewel","1634750"
"1893",1943,"I roll the window down, feel like I'm gonna drown in this strange town","Verse 2","Jewel","Standing Still","Jewel","1634750"
"1894",1944,"Feel broken down, ah","Verse 2","Jewel","Standing Still","Jewel","1634750"
"1895",1945,"I feel broken down","Verse 2","Jewel","Standing Still","Jewel","1634750"
"1896",1946,"Do you need me","Pre-Chorus","Jewel","Standing Still","Jewel","1634750"
"1897",1947,"Like I need you?","Pre-Chorus","Jewel","Standing Still","Jewel","1634750"
"1898",1948,"Or am I standing still","Chorus","Jewel","Standing Still","Jewel","1634750"
"1899",1949,"Beneath a darkened sky?","Chorus","Jewel","Standing Still","Jewel","1634750"
"1900",1950,"Or am I standing still","Chorus","Jewel","Standing Still","Jewel","1634750"
"1901",1951,"With the scenery flying by?","Chorus","Jewel","Standing Still","Jewel","1634750"
"1902",1952,"Or am I standing still?","Chorus","Jewel","Standing Still","Jewel","1634750"
"1903",1953,"Out of the corner of my eye","Chorus","Jewel","Standing Still","Jewel","1634750"
"1904",1954,"Was that you passing me by?","Chorus","Jewel","Standing Still","Jewel","1634750"
"1905",1955,"Sweet sorrow—he said, ""Call tomorrow""","Bridge","Jewel","Standing Still","Jewel","1634750"
"1906",1956,"Sweet sorrow—he said, ""Call tomorrow""","Bridge","Jewel","Standing Still","Jewel","1634750"
"1907",1957,"Do you love me","Pre-Chorus","Jewel","Standing Still","Jewel","1634750"
"1908",1958,"Like I love you?","Pre-Chorus","Jewel","Standing Still","Jewel","1634750"
"1909",1959,"Or am I standing still","Chorus","Jewel","Standing Still","Jewel","1634750"
"1910",1960,"Beneath a darkened sky?","Chorus","Jewel","Standing Still","Jewel","1634750"
"1911",1961,"Or am I standing still","Chorus","Jewel","Standing Still","Jewel","1634750"
"1912",1962,"With the scenery flying by?","Chorus","Jewel","Standing Still","Jewel","1634750"
"1913",1963,"Or am I standing still?","Chorus","Jewel","Standing Still","Jewel","1634750"
"1914",1964,"Out of the corner of my eye","Chorus","Jewel","Standing Still","Jewel","1634750"
"1915",1965,"Was that you passing me by?","Chorus","Jewel","Standing Still","Jewel","1634750"
"1916",1966,"Are you passing me by?","Outro","Jewel","Standing Still","Jewel","1634750"
"1917",1967,"Passing me by","Outro","Jewel","Standing Still","Jewel","1634750"
"1918",1968,"(Do you want me?)","Outro","Jewel","Standing Still","Jewel","1634750"
"1919",1969,"Passing me by","Outro","Jewel","Standing Still","Jewel","1634750"
"1920",1970,"Do you need me like I need you too?","Outro","Jewel","Standing Still","Jewel","1634750"
"1921",1971,"(Passing me by)","Outro","Jewel","Standing Still","Jewel","1634750"
"1922",1972,"Do you want me like I want you","Outro","Jewel","Standing Still","Jewel","1634750"
"1923",1973,"(Passing me by)","Outro","Jewel","Standing Still","Jewel","1634750"
"1924",1974,"Or are you passing me by?","Outro","Jewel","Standing Still","Jewel","1634750"
"1925",1975,"Or am I standing still?","Outro","Jewel","Standing Still","Jewel","1634750"
"1926",1976,"I'm talkin to these motherfuckers","Mr. Cheeks","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1927",1977,"Yea, ok","Mr. Cheeks","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1928",1978,"Yea, ooh, ooh (This one's a vivrant thing)","Mr. Cheeks","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1929",1979,"LB, G.I. one fam, oh my (Bounce with me now)","Mr. Cheeks","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1930",1980,"Bink, Dawg, hot (I'm talkin, this gone be somethin now)","Mr. Cheeks","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1931",1981,"Mr. Cheeks, whoo (I'm talkin lights, camera, action)","Mr. Cheeks","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1932",1982,"Ohhhh Kay (Get down now)","Mr. Cheeks","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1933",1983,"Bink Dawg now, One Shot Deal shit","Mr. Cheeks","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1934",1984,"Yea, ok","Verse 1","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1935",1985,"Now I'm in the spot where I wanna be","Verse 1","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1936",1986,"Money spent, niggas gettin bent, chicks in front of me","Verse 1","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1937",1987,"Just the way I like it, hunnies turnin somethin","Verse 1","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1938",1988,"I got a seat up in the cut and I'm burnin somethin","Verse 1","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1939",1989,"Booties dancin 'round a nigga and I'm killin one","Verse 1","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1940",1990,"Killin one from the top of the stash and I'm feelin buns","Verse 1","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1941",1991,"Plus I'm do' low at a table","Verse 1","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1942",1992,"I'm fuckin with this chick with a fat batty and the ring up in her navel","Verse 1","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1943",1993,"Dances around, she struts with the ""fuck"" walk","Verse 1","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1944",1994,"Touches her toes, and she can make her butt talk","Verse 1","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1945",1995,"Do whatcha gotta do, I ain't mad at 'chu","Verse 1","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1946",1996,"Know a lot of haters when they seen and as bad as you","Verse 1","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1947",1997,"You's a real bad girl, a nigga need that","Verse 1","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1948",1998,"Sippin on ya Henny, askin where the weed at","Verse 1","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1949",1999,"Lemme put you onto somethin","Verse 1","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1950",2000,"You fuckin with a big nigga, no frontin","Verse 1","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1951",2001,"Uh shorty, turn it around lemme see somethin","Hook x2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1952",2002,"Fuckin with me for real, it's gone be somethin","Hook x2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1953",2003,"Yea, I'm talkin lights, camera, action","Hook x2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1954",2004,"Had me singin ""I'm sorry Ms. Jackson""","Hook x2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1955",2005,"I love the way it's goin down she got the thong on","Verse 2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1956",2006,"She started bouncin more once she heard the ""Thong Song""","Verse 2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1957",2007,"Them high heels got them calves lookin right too","Verse 2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1958",2008,"Shorty come live with me for the night true","Verse 2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1959",2009,"Shit I'm only tryin to holla - it's only right you holla back","Verse 2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1960",2010,"So where you headed lemme follow that","Verse 2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1961",2011,"Now word up I got plans for you","Verse 2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1962",2012,"It's more than my tongue and my hands'll do","Verse 2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1963",2013,"The way you move to the music - it make a nigga wanna","Verse 2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1964",2014,"Take you up outta here, go somewhere, loose it","Verse 2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1965",2015,"And your physique is off the chain","Verse 2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1966",2016,"It's gonna be hard gettin you off the brain","Verse 2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1967",2017,"I mean we could take a drive in the X5","Verse 2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1968",2018,"The way you boogie on the floor, know that sex slide","Verse 2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1969",2019,"You's a dime piece, I'm tryin to see somethin","Verse 2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1970",2020,"Suck your t's and in your front and lemme squeeze somethin","Verse 2","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1971",2021,"I got a few hours left 'til a nigga jet","Verse 3","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1972",2022,"And I'm hopin that it's you that a nigga get","Verse 3","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1973",2023,"Hear them callin out ya name, I geuss ya showtime","Verse 3","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1974",2024,"Get'cha money shorty, lemme see you pole climb","Verse 3","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1975",2025,"Toes out, back showin off the tat-toooo","Verse 3","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1976",2026,"Fuck the dumb shit, a nigga had to snatch youuuu","Verse 3","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1977",2027,"Lookin as good as ya smell, pay your own bills","Verse 3","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1978",2028,"Ask officer, cuz your pushin your own wheels","Verse 3","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1979",2029,"Yea I'm feelin you tryin to see the deal with you","Verse 3","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1980",2030,"What's goin on, later on, can I chill with you?","Verse 3","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1981",2031,"We can do anything that you wanna do","Verse 3","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1982",2032,"You know the way a nigga feel, all I want is you","Verse 3","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1983",2033,"Get ya dance on","Verse 3","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1984",2034,"Love the way you make the moves with no pants on","Verse 3","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1985",2035,"Let's ride!","Verse 3","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1986",2036,"Bounce to ya man's song","Verse 3","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1987",2037,"Let's get to goin, it's goin on before the chance gone","Verse 3","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
"1988",2038,"Next stop","Verse 3","Mr. Cheeks","Lights, Camera, Action!","Mr. Cheeks","33993"
